Inscrição|	Idade|	Curso|	Pontuação
	1001	20		14		2272
	1002	22		13		3925
	1003	24		11		2612
	1004	24		12		3577
	1005	27		15		682
	1006	24		13		2069
	1007	17		11		4901
	1008	27		13		1781
	1009	23		16		4096
	1010	24		15		3553
	1011	27		13		2201
	1012	29		13		4664
	1013	21		12		1964
	1014	23		15		519
	1015	20		15		2142
	1016	18		13		829
	1017	25		15		1434
	1018	22		12		3341
	1019	26		13		3193
	1020	17		12		3087
	1021	22		13		2494
	1022	21		13		1648
	1023	18		13		4030
	1024	25		11		2802
	1025	19		14		521
	1026	18		13		1711
	1027	18		15		4057
	1028	21		12		1913
	1029	26		13		3229
	1030	18		16		1070
	1031	22		15		3658
	1032	29		11		1563
	1033	29		13		3842
	1034	20		15		1511
	1035	25		11		2098
	1036	18		14		2080
	1037	21		11		1341
	1038	21		13		1722
	1039	17		15		2035
	1040	25		14		2324
	1041	30		15		1063
	1042	21		16		2273
	1043	30		15		3625
	1044	19		12		3767
	1045	23		12		1997
	1046	26		13		2507
	1047	20		15		4616
	1048	29		15		3782
	1049	28		15		4738
	1050	19		13		3163
	1051	24		11		1936
	1052	17		16		3717
	1053	19		13		2301
	1054	29		13		1266
	1055	23		15		2672
	1056	28		16		116
	1057	28		16		2067
	1058	28		14		4703
	1059	26		13		1109
	1060	27		14		1423
	1061	28		11		3508
	1062	23		12		4489
	1063	26		11		4322
	1064	28		16		3253
	1065	21		13		4586
	1066	17		12		2021
	1067	24		14		1931
	1068	19		13		636
	1069	30		16		2622
	1070	29		13		2166
	1071	28		13		4655
	1072	24		15		4769
	1073	21		14		2033
	1074	17		12		3411
	1075	28		15		3941
	1076	19		13		3474
	1077	21		15		1328
	1078	22		16		3269
	1079	18		14		504
	1080	17		12		3595
	1081	25		12		2019
	1082	23		13		3178
	1083	28		14		1859
	1084	26		15		986
	1085	19		15		1912
	1086	25		12		3632
	1087	30		16		3933
	1088	24		14		2061
	1089	26		15		2885
	1090	27		13		4949
	1091	29		15		3104
	1092	29		12		1044
	1093	26		13		2189
	1094	18		14		1980
	1095	20		12		4775
	1096	30		13		1563
	1097	17		13		2287
	1098	19		15		4810
	1099	25		16		982
	1100	25		12		4403
	1101	29		16		1908
	1102	21		15		182
	1103	28		16		3123
	1104	19		14		566
	1105	17		11		4579
	1106	29		11		4780
	1107	23		11		3015
	1108	26		16		3788
	1109	17		16		1891
	1110	23		16		3217
	1111	20		16		3384
	1112	28		16		3167
	1113	23		12		2581
	1114	22		14		92
	1115	29		12		338
	1116	26		12		4889
	1117	22		15		2875
	1118	24		14		3063
	1119	17		12		1833
	1120	23		14		1379
	1121	28		14		815
	1122	27		14		3883
	1123	26		11		4407
	1124	21		13		3886
	1125	28		15		1825
	1126	30		11		2095
	1127	17		13		1711
	1128	22		12		1475
	1129	30		11		4344
	1130	26		15		516
	1131	25		12		4816
	1132	25		12		1809
	1133	18		11		209
	1134	18		11		864
	1135	27		12		2411
	1136	21		16		3699
	1137	19		12		3863
	1138	28		14		4234
	1139	27		14		312
	1140	17		11		4197
	1141	25		13		974
	1142	24		11		2212
	1143	18		14		316
	1144	18		16		778
	1145	23		15		2615
	1146	25		14		294
	1147	26		12		4706
	1148	29		15		450
	1149	25		14		4335
	1150	27		15		214
	1151	30		15		2781
	1152	21		16		2593
	1153	19		12		3550
	1154	22		14		1451
	1155	24		16		3236
	1156	17		16		3708
	1157	26		11		3314
	1158	25		14		4131
	1159	24		15		1575
	1160	25		15		1166
	1161	25		12		4938
	1162	27		13		2331
	1163	27		12		4084
	1164	30		16		1660
	1165	27		15		2390
	1166	23		14		2540
	1167	26		12		4708
	1168	28		11		3156
	1169	24		12		4534
	1170	22		16		4870
	1171	17		14		1633
	1172	27		13		1895
	1173	27		16		1881
	1174	22		14		1014
	1175	30		11		1274
	1176	23		14		2021
	1177	24		15		3741
	1178	30		12		2714
	1179	22		16		1699
	1180	29		12		3685
	1181	27		11		685
	1182	29		12		3500
	1183	20		16		3412
	1184	17		15		3249
	1185	23		11		3734
	1186	20		12		279
	1187	24		12		2607
	1188	19		14		157
	1189	28		16		325
	1190	25		11		3023
	1191	22		12		4406
	1192	25		12		4542
	1193	19		12		8
	1194	26		12		1731
	1195	29		14		3310
	1196	20		11		3618
	1197	23		15		3161
	1198	21		12		4789
	1199	18		12		382
	1200	25		15		3641
	1201	17		16		486
	1202	17		13		102
	1203	23		15		2653
	1204	26		13		1419
	1205	19		11		814
	1206	28		16		4602
	1207	29		14		4137
	1208	26		16		455
	1209	24		12		185
	1210	19		12		2882
	1211	20		16		4047
	1212	29		12		1666
	1213	18		16		937
	1214	26		12		2613
	1215	17		14		2424
	1216	19		16		2095
	1217	25		12		1807
	1218	19		15		1375
	1219	18		13		963
	1220	24		15		988
	1221	28		15		1661
	1222	22		16		2588
	1223	24		15		821
	1224	20		14		2239
	1225	28		15		4703
	1226	29		14		1724
	1227	27		13		560
	1228	30		15		4724
	1229	23		16		2825
	1230	23		13		1338
	1231	23		13		2721
	1232	17		14		1739
	1233	23		12		355
	1234	19		14		2342
	1235	17		14		1526
	1236	27		12		1568
	1237	18		13		2862
	1238	19		15		520
	1239	27		11		4279
	1240	30		15		4132
	1241	25		12		2351
	1242	23		16		4945
	1243	22		12		1079
	1244	18		13		3048
	1245	29		11		232
	1246	17		15		851
	1247	28		16		435
	1248	29		14		1825
	1249	23		14		2457
	1250	25		16		2633
	1251	28		15		757
	1252	24		16		4710
	1253	22		11		1145
	1254	28		12		1170
	1255	28		12		4490
	1256	30		15		4843
	1257	30		13		645
	1258	18		11		2027
	1259	17		11		44
	1260	28		16		2663
	1261	28		11		3333
	1262	19		11		4116
	1263	19		16		4233
	1264	21		16		316
	1265	17		16		4797
	1266	22		11		518
	1267	28		15		254
	1268	17		13		4291
	1269	24		13		3504
	1270	26		11		553
	1271	26		16		238
	1272	21		12		1983
	1273	20		11		3462
	1274	17		15		4896
	1275	30		14		2905
	1276	25		15		1909
	1277	22		12		3718
	1278	28		12		1745
	1279	25		16		1085
	1280	19		13		3019
	1281	17		15		438
	1282	22		12		469
	1283	23		14		1755
	1284	28		11		3040
	1285	26		16		4525
	1286	17		15		647
	1287	29		11		3901
	1288	21		11		2471
	1289	22		14		2551
	1290	27		13		4766
	1291	21		14		1475
	1292	18		15		2361
	1293	25		16		2057
	1294	28		13		391
	1295	18		13		4663
	1296	20		16		4458
	1297	26		13		2194
	1298	20		13		4052
	1299	24		15		1150
	1300	28		11		2152
	1301	29		11		1375
	1302	17		14		2564
	1303	20		14		3961
	1304	24		15		1121
	1305	23		11		4172
	1306	26		14		873
	1307	26		16		3297
	1308	21		16		3674
	1309	25		13		265
	1310	21		15		4460
	1311	29		15		917
	1312	28		14		3059
	1313	17		15		4505
	1314	27		11		3282
	1315	22		14		48
	1316	21		16		2729
	1317	22		14		2109
	1318	28		16		2635
	1319	20		11		3531
	1320	17		12		1762
	1321	21		13		1590
	1322	19		16		1558
	1323	21		12		1856
	1324	24		11		2867
	1325	19		11		3794
	1326	21		16		1778
	1327	20		14		4699
	1328	27		13		3342
	1329	24		13		3743
	1330	17		11		49
	1331	23		12		2447
	1332	29		16		2892
	1333	23		14		1571
	1334	19		15		3506
	1335	25		11		929
	1336	20		11		3113
	1337	19		15		3623
	1338	19		12		4738
	1339	19		11		1185
	1340	22		13		2115
	1341	28		15		2027
	1342	27		13		3616
	1343	26		16		1779
	1344	26		14		3472
	1345	24		14		2095
	1346	20		15		3174
	1347	28		11		1233
	1348	21		13		2285
	1349	27		11		3114
	1350	21		15		3348
	1351	18		16		2089
	1352	20		15		2712
	1353	22		11		1917
	1354	19		14		764
	1355	19		12		1446
	1356	26		12		1352
	1357	22		14		4373
	1358	28		13		112
	1359	28		12		1623
	1360	26		12		4724
	1361	25		11		689
	1362	25		16		3796
	1363	22		11		3282
	1364	24		15		2931
	1365	18		15		3774
	1366	18		13		378
	1367	29		14		2398
	1368	27		15		464
	1369	20		15		240
	1370	22		16		3572
	1371	19		16		4463
	1372	22		16		414
	1373	24		13		3280
	1374	19		13		1527
	1375	22		12		4181
	1376	22		13		4892
	1377	22		13		3985
	1378	23		16		3543
	1379	29		14		1327
	1380	27		15		2444
	1381	17		12		2147
	1382	24		15		322
	1383	22		14		4098
	1384	25		12		1817
	1385	18		13		152
	1386	27		16		3392
	1387	30		15		3424
	1388	18		14		4989
	1389	23		12		843
	1390	23		16		2915
	1391	22		14		4073
	1392	22		12		4292
	1393	25		11		2313
	1394	25		15		3248
	1395	26		15		615
	1396	20		11		2510
	1397	27		13		4236
	1398	25		12		2199
	1399	26		13		2631
	1400	27		16		1134
	1401	17		11		3646
	1402	23		11		1405
	1403	23		13		3051
	1404	25		11		957
	1405	23		12		1731
	1406	19		11		593
	1407	26		14		12
	1408	23		14		1263
	1409	28		16		3954
	1410	23		14		4045
	1411	24		13		620
	1412	20		15		1372
	1413	27		13		4570
	1414	21		11		2908
	1415	21		11		3360
	1416	18		15		4069
	1417	25		14		1093
	1418	25		14		2245
	1419	24		13		4625
	1420	30		15		549
	1421	23		13		2029
	1422	27		14		4452
	1423	19		14		3550
	1424	30		13		2732
	1425	23		13		1485
	1426	24		15		2795
	1427	19		14		236
	1428	18		12		2973
	1429	25		13		3101
	1430	17		16		3658
	1431	17		12		4127
	1432	20		15		249
	1433	29		15		1986
	1434	25		16		2498
	1435	22		13		1490
	1436	22		11		2065
	1437	19		12		795
	1438	29		12		757
	1439	21		12		495
	1440	17		12		1985
	1441	20		12		2601
	1442	19		12		4129
	1443	18		12		3153
	1444	30		16		1512
	1445	23		16		87
	1446	21		15		4115
	1447	20		16		1458
	1448	23		13		2588
	1449	21		15		3922
	1450	17		14		1683
	1451	21		14		4346
	1452	20		16		2343
	1453	21		11		228
	1454	19		15		445
	1455	22		16		2449
	1456	29		14		4395
	1457	28		11		2181
	1458	19		15		4377
	1459	26		12		1048
	1460	19		16		219
	1461	19		12		1492
	1462	28		12		3233
	1463	27		11		3495
	1464	26		11		454
	1465	18		12		4816
	1466	21		14		2839
	1467	17		15		3075
	1468	21		16		2755
	1469	23		11		776
	1470	21		13		4075
	1471	20		14		2887
	1472	17		15		2152
	1473	29		16		164
	1474	27		15		4491
	1475	21		15		473
	1476	20		16		1350
	1477	24		13		3131
	1478	28		11		1799
	1479	27		12		635
	1480	28		11		631
	1481	18		15		2614
	1482	30		12		3829
	1483	19		16		4312
	1484	28		15		3026
	1485	23		11		457
	1486	23		14		2626
	1487	28		13		4465
	1488	24		13		4826
	1489	20		16		2709
	1490	25		15		4896
	1491	23		15		43
	1492	23		14		220
	1493	23		14		2301
	1494	24		11		1555
	1495	24		16		2841
	1496	30		11		1324
	1497	28		11		3941
	1498	30		16		1636
	1499	19		13		2171
	1500	25		14		3075
	1501	23		11		2145
	1502	21		16		4927
	1503	22		16		4142
	1504	24		16		2267
	1505	28		12		2164
	1506	21		12		3918
	1507	26		15		1613
	1508	18		16		382
	1509	22		16		4419
	1510	19		15		1331
	1511	26		13		1201
	1512	18		14		3794
	1513	25		12		2341
	1514	29		14		4860
	1515	28		11		1196
	1516	25		16		365
	1517	21		11		924
	1518	19		16		1702
	1519	20		13		3757
	1520	25		16		4594
	1521	30		16		4779
	1522	27		16		3868
	1523	22		11		1746
	1524	21		16		1829
	1525	22		15		3966
	1526	24		12		160
	1527	23		11		4936
	1528	21		12		3959
	1529	24		13		4712
	1530	20		16		1823
	1531	30		14		2700
	1532	17		14		695
	1533	21		15		2484
	1534	30		12		911
	1535	22		14		610
	1536	28		14		2783
	1537	29		16		623
	1538	20		16		4997
	1539	21		14		4701
	1540	21		14		1861
	1541	29		11		3804
	1542	19		12		4896
	1543	28		16		158
	1544	18		13		2478
	1545	18		16		2789
	1546	21		13		4029
	1547	22		12		4566
	1548	21		16		291
	1549	29		12		3094
	1550	29		12		3671
	1551	28		11		4426
	1552	25		11		4046
	1553	24		12		4460
	1554	28		13		726
	1555	20		11		385
	1556	20		15		2769
	1557	20		14		4463
	1558	21		12		1036
	1559	17		16		1187
	1560	20		15		3426
	1561	27		13		3124
	1562	20		15		948
	1563	22		14		383
	1564	24		14		3842
	1565	25		11		3909
	1566	25		11		4156
	1567	27		13		959
	1568	30		14		2485
	1569	18		13		906
	1570	27		15		4867
	1571	26		12		1045
	1572	22		16		1961
	1573	17		14		1697
	1574	27		16		4216
	1575	22		11		4096
	1576	20		16		725
	1577	27		15		4750
	1578	27		15		3223
	1579	27		14		2719
	1580	25		14		4027
	1581	19		12		3279
	1582	21		14		1664
	1583	21		12		1341
	1584	26		13		613
	1585	27		15		4575
	1586	28		12		839
	1587	19		15		4376
	1588	26		13		4619
	1589	24		12		790
	1590	23		14		3464
	1591	30		16		3388
	1592	19		12		721
	1593	22		12		1654
	1594	21		14		1737
