Inscrição|	Idade|	Curso|	Pontuação
	1001	24		14		3828
	1002	28		13		1597
	1003	17		13		2143
	1004	29		13		2047
	1005	25		12		3854
	1006	29		11		670
	1007	29		16		3555
	1008	25		14		2725
	1009	28		13		4086
	1010	22		15		3503
	1011	18		15		61
	1012	20		14		2058
	1013	30		13		664
	1014	29		11		3917
	1015	19		11		2918
	1016	18		13		2503
	1017	28		12		4608
	1018	25		12		4
	1019	23		14		3552
	1020	29		12		4302
	1021	21		16		1895
	1022	27		13		1327
	1023	30		13		1675
	1024	18		12		924
	1025	27		15		4527
	1026	17		13		626
	1027	19		15		1370
	1028	24		12		4268
	1029	22		12		853
	1030	23		11		2467
	1031	28		12		2348
	1032	18		14		2952
	1033	25		13		3921
	1034	22		12		4568
	1035	26		16		2569
	1036	30		11		409
	1037	19		11		2364
	1038	17		12		2405
	1039	25		15		4304
	1040	29		12		393
	1041	29		12		418
	1042	25		14		646
	1043	24		13		481
	1044	21		14		1982
	1045	19		13		3776
	1046	29		11		3641
	1047	22		11		3653
	1048	19		13		892
	1049	21		11		2081
	1050	20		14		3762
	1051	29		12		3176
	1052	23		12		801
	1053	24		15		899
	1054	22		14		1131
	1055	21		16		368
	1056	28		13		2905
	1057	26		13		664
	1058	27		13		3800
	1059	29		15		1520
	1060	19		13		3125
	1061	25		14		3334
	1062	26		11		1242
	1063	18		13		3702
	1064	26		15		3049
	1065	20		16		1078
	1066	28		16		711
	1067	24		16		951
	1068	29		13		1018
	1069	22		15		4837
	1070	28		13		1562
	1071	22		15		3089
	1072	28		16		1431
	1073	22		12		2553
	1074	19		12		4063
	1075	25		14		4050
	1076	25		12		3978
	1077	21		11		2106
	1078	26		15		2316
	1079	29		14		442
	1080	24		15		76
	1081	30		14		1352
	1082	22		12		1337
	1083	28		11		1949
	1084	29		12		3530
	1085	23		12		4645
	1086	24		13		2531
	1087	30		13		3930
	1088	26		13		1558
	1089	23		13		595
	1090	22		16		4103
	1091	25		16		4799
	1092	25		16		4314
	1093	30		16		10
	1094	17		15		3700
	1095	29		16		701
	1096	30		12		3016
	1097	24		13		2118
	1098	22		13		3431
	1099	27		16		1402
	1100	17		14		1030
	1101	27		16		1039
	1102	22		12		2353
	1103	19		15		3444
	1104	21		16		1031
	1105	19		16		2290
	1106	27		15		2631
	1107	23		13		91
	1108	22		14		1001
	1109	26		14		661
	1110	18		16		2964
	1111	17		11		1986
	1112	17		14		157
	1113	24		16		4311
	1114	24		11		371
	1115	26		11		3172
	1116	25		13		3997
	1117	22		16		1668
	1118	17		14		2258
	1119	28		14		2722
	1120	23		13		4588
	1121	25		14		63
	1122	28		14		1
	1123	20		13		3659
	1124	25		15		2269
	1125	26		14		2427
	1126	24		16		3620
	1127	29		16		165
	1128	20		15		603
	1129	20		15		3112
	1130	27		15		2055
	1131	28		11		805
	1132	27		14		2535
	1133	22		13		1931
	1134	25		14		4597
	1135	30		14		854
	1136	30		15		3284
	1137	26		14		4022
	1138	22		13		3968
	1139	27		11		2717
	1140	20		16		3842
	1141	26		12		4442
	1142	24		16		4456
	1143	27		16		454
	1144	21		13		1148
	1145	21		13		4505
	1146	20		14		2632
	1147	20		11		1691
	1148	23		11		205
	1149	17		16		1455
	1150	27		14		4617
	1151	25		16		2827
	1152	24		13		3078
	1153	29		13		4437
	1154	29		13		4519
	1155	23		13		1074
	1156	28		13		4986
	1157	22		11		1893
	1158	25		12		3480
	1159	17		13		4708
	1160	23		13		2710
	1161	21		13		4579
	1162	19		14		358
	1163	25		12		1775
	1164	25		15		4039
	1165	28		11		2262
	1166	19		12		397
	1167	27		14		3022
	1168	23		15		4627
	1169	22		13		190
	1170	25		16		2643
	1171	29		12		1392
	1172	22		15		658
	1173	18		15		2598
	1174	29		14		1578
	1175	26		15		548
	1176	26		12		3561
	1177	19		11		1461
	1178	19		13		4065
	1179	28		12		2171
	1180	26		14		152
	1181	27		14		283
	1182	29		13		977
	1183	24		15		4437
	1184	17		13		1075
	1185	23		15		574
	1186	29		15		4789
	1187	25		12		1535
	1188	21		13		3447
	1189	29		11		1761
	1190	25		12		1498
	1191	17		11		658
	1192	19		12		3368
	1193	25		15		2212
	1194	26		14		257
	1195	17		15		2935
	1196	18		16		1007
	1197	26		13		2311
	1198	30		16		4063
	1199	30		16		263
	1200	18		13		1836
	1201	28		11		1098
	1202	18		14		2379
	1203	17		11		2124
	1204	24		15		12
	1205	19		14		4018
	1206	24		13		4567
	1207	21		13		1647
	1208	17		13		2590
	1209	23		11		1411
	1210	23		11		1101
	1211	17		13		1671
	1212	25		11		2289
	1213	22		15		2507
	1214	22		12		2794
	1215	28		13		20
	1216	17		16		769
	1217	22		13		1419
	1218	25		12		3923
	1219	23		15		2587
	1220	25		13		3160
	1221	27		16		2414
	1222	22		16		2379
	1223	20		14		3654
	1224	26		15		3711
	1225	22		13		233
	1226	17		15		366
	1227	23		15		881
	1228	26		16		2201
	1229	19		16		834
	1230	18		15		4848
	1231	17		11		2652
	1232	26		14		2790
	1233	28		13		927
	1234	23		16		4887
	1235	22		11		3406
	1236	27		16		2395
	1237	20		11		1690
	1238	17		12		2983
	1239	26		12		3684
	1240	30		11		481
	1241	20		11		331
	1242	21		15		4826
	1243	25		12		4798
	1244	29		15		4684
	1245	29		12		4053
	1246	28		15		2039
	1247	29		12		598
	1248	17		12		2938
	1249	18		11		273
	1250	26		12		540
	1251	25		14		3354
	1252	23		15		682
	1253	29		14		90
	1254	27		12		3249
	1255	27		11		3161
	1256	24		16		3791
	1257	28		12		2265
	1258	17		16		3272
	1259	30		11		1590
	1260	21		15		1926
	1261	19		13		543
	1262	26		12		3005
	1263	28		15		2526
	1264	26		13		4791
	1265	30		11		3534
	1266	29		16		1885
	1267	27		11		3106
	1268	24		11		67
	1269	26		16		3535
	1270	20		12		1808
	1271	26		14		2259
	1272	24		12		3731
	1273	23		12		3433
	1274	20		12		2402
	1275	22		12		2379
	1276	25		12		731
	1277	26		15		667
	1278	26		11		2666
	1279	19		15		1799
	1280	30		15		4351
	1281	27		12		4080
	1282	18		13		4893
	1283	27		12		1685
	1284	30		15		1476
	1285	21		14		1583
	1286	28		14		3573
	1287	27		13		3676
	1288	29		14		456
	1289	26		12		4744
	1290	24		11		3708
	1291	23		14		4767
	1292	25		13		1356
	1293	17		14		4005
	1294	30		16		4453
	1295	19		15		3793
	1296	23		12		3752
	1297	21		15		761
	1298	24		16		1213
	1299	20		12		3334
	1300	18		15		3961
	1301	25		14		1124
	1302	26		12		4989
	1303	27		14		3201
	1304	18		16		3939
	1305	28		13		449
	1306	17		13		202
	1307	18		16		561
	1308	20		16		3858
	1309	19		12		4503
	1310	24		16		764
	1311	27		14		927
	1312	21		13		2673
	1313	18		14		368
	1314	26		13		1584
	1315	26		11		4472
	1316	30		13		578
	1317	21		11		2659
	1318	19		12		1357
	1319	24		14		2
	1320	28		16		3171
	1321	25		16		1807
	1322	24		12		1869
	1323	20		15		1470
	1324	21		11		3865
	1325	21		12		633
	1326	20		12		1524
